trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1579,False,"{'a': 0.1, 'e': 0.2060183520110343}",25,13,-62.22101192299804,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 1}",1
1580,False,"{'a': 0.1, 'e': 0.20581233365902327}",30,11,29.73244472503511,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1581,False,"{'a': 0.1, 'e': 0.20560652132536425}",25,13,9.498780675913384,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1582,False,"{'a': 0.1, 'e': 0.20540091480403888}",25,0,28.50817572879292,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1583,False,"{'a': 0.1, 'e': 0.20519551388923485}",25,17,15.61375850431255,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.1, 'e': 0.20499031837534562}",20,12,-49.199294211608155,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
1585,False,"{'a': 0.1, 'e': 0.20478532805697028}",20,0,-9.527529758613547,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1586,False,"{'a': 0.1, 'e': 0.2045805427289133}",20,14,3.9145886547651116,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.1, 'e': 0.20437596218618437}",20,11,14.814072362841694,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.1, 'e': 0.2041715862239982}",30,21,5.4186552016231335,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1589,False,"{'a': 0.1, 'e': 0.2039674146377742}",30,0,-7.879154001925106,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
1590,False,"{'a': 0.1, 'e': 0.20376344722313644}",20,9,6.022569192397536,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1591,False,"{'a': 0.1, 'e': 0.2035596837759133}",20,13,10.251598082274244,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1592,False,"{'a': 0.1, 'e': 0.20335612409213738}",25,8,23.246585041047055,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.1, 'e': 0.20315276796804524}",20,8,7.866253547287657,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1594,False,"{'a': 0.1, 'e': 0.2029496152000772}",30,8,-10.313362946054555,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
1595,False,"{'a': 0.1, 'e': 0.20274666558487714}",25,13,19.7802289773787,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.1, 'e': 0.20254391891929227}",25,6,-21.023962413684714,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1597,False,"{'a': 0.1, 'e': 0.20234137500037297}",20,13,13.311604336527594,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.1, 'e': 0.20213903362537258}",25,15,20.183414756993038,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.1, 'e': 0.2019368945917472}",25,6,-0.4960864988644833,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1600,False,"{'a': 0.1, 'e': 0.20173495769715546}",25,4,5.089554041639715,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 0}",1
1601,False,"{'a': 0.1, 'e': 0.2015332227394583}",30,19,13.72689406788873,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'a': 0.1, 'e': 0.20133168951671884}",25,13,8.055345853241848,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1603,False,"{'a': 0.1, 'e': 0.20113035782720212}",25,10,27.175056018273168,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.1, 'e': 0.20092922746937492}",30,8,-25.52953406360134,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
1605,False,"{'a': 0.1, 'e': 0.20072829824190555}",25,3,35.183873888861356,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'a': 0.1, 'e': 0.20052756994366364}",30,19,1.5993165413677575,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1607,False,"{'a': 0.1, 'e': 0.20032704237371998}",20,8,-29.23608699054937,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
1608,False,"{'a': 0.1, 'e': 0.20012671533134627}",35,25,-23.75542308053613,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1609,False,"{'a': 0.1, 'e': 0.19992658861601492}",25,13,3.8188902798016118,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.1, 'e': 0.19972666202739892}",25,16,15.111618089748985,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.1, 'e': 0.19952693536537153}",35,3,40.85946902682517,"{0: 31, 1: 1, 2: 0, 3: 0, 4: 0}",1
1612,False,"{'a': 0.1, 'e': 0.19932740843000615}",20,13,-9.553585601849488,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1613,False,"{'a': 0.1, 'e': 0.19912808102157614}",25,19,-1.5817249445883554,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1614,False,"{'a': 0.1, 'e': 0.19892895294055457}",20,12,15.648400316079803,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.1, 'e': 0.19873002398761402}",30,11,11.07959570294792,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1616,False,"{'a': 0.1, 'e': 0.1985312939636264}",20,10,-60.98675583436215,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 1}",1
1617,False,"{'a': 0.1, 'e': 0.19833276266966277}",25,13,21.27685465217689,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1618,False,"{'a': 0.1, 'e': 0.1981344299069931}",20,14,14.200003029082431,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1619,False,"{'a': 0.1, 'e': 0.1979362954770861}",25,17,4.131228330096101,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1620,False,"{'a': 0.1, 'e': 0.197738359181609}",20,13,15.426635234591378,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.1, 'e': 0.1975406208224274}",25,2,31.48824389739385,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.1, 'e': 0.197343080201605}",20,12,14.783247177529681,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1623,False,"{'a': 0.1, 'e': 0.19714573712140337}",30,12,-8.89944452447229,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1624,False,"{'a': 0.1, 'e': 0.19694859138428197}",25,4,32.83982701095299,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1625,False,"{'a': 0.1, 'e': 0.1967516427928977}",20,6,1.909127882844667,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1626,False,"{'a': 0.1, 'e': 0.1965548911501048}",30,24,9.260083533240941,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 0.1, 'e': 0.19635833625895469}",20,14,7.309471278368193,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1628,False,"{'a': 0.1, 'e': 0.19616197792269574}",20,15,3.851559251771326,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1629,False,"{'a': 0.1, 'e': 0.19596581594477305}",20,16,6.868984275347442,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1630,False,"{'a': 0.1, 'e': 0.19576985012882828}",20,8,9.161234472781915,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1631,False,"{'a': 0.1, 'e': 0.19557408027869944}",20,6,24.877711780833184,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1632,False,"{'a': 0.1, 'e': 0.19537850619842073}",25,18,13.798950948459813,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.1, 'e': 0.19518312769222232}",30,18,10.765407741792965,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1634,False,"{'a': 0.1, 'e': 0.19498794456453009}",25,9,25.651389897341996,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1635,False,"{'a': 0.1, 'e': 0.19479295661996557}",20,12,-3.0643627563047557,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1636,False,"{'a': 0.1, 'e': 0.1945981636633456}",20,6,1.3184843487847853,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1637,False,"{'a': 0.1, 'e': 0.19440356549968224}",30,12,0.28145804523122475,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1638,False,"{'a': 0.1, 'e': 0.19420916193418256}",20,7,22.869763911095518,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 0.1, 'e': 0.19401495277224837}",20,12,-33.031078134152295,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
1640,False,"{'a': 0.1, 'e': 0.19382093781947612}",30,22,15.551261694153853,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1641,False,"{'a': 0.1, 'e': 0.19362711688165665}",20,16,9.25658618074566,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1642,False,"{'a': 0.1, 'e': 0.193433489764775}",25,13,15.37146383542172,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1643,False,"{'a': 0.1, 'e': 0.19324005627501023}",30,17,18.74907914472723,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1644,False,"{'a': 0.1, 'e': 0.1930468162187352}",30,6,7.881049046881845,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1645,False,"{'a': 0.1, 'e': 0.19285376940251647}",20,0,19.27473767067217,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1646,False,"{'a': 0.1, 'e': 0.19266091563311397}",20,13,4.472637387216757,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1647,False,"{'a': 0.1, 'e': 0.19246825471748086}",25,2,12.335681532542907,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1648,False,"{'a': 0.1, 'e': 0.1922757864627634}",20,15,7.773250125966053,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1649,False,"{'a': 0.1, 'e': 0.1920835106763006}",30,7,9.75676705721275,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
1650,False,"{'a': 0.1, 'e': 0.19189142716562432}",25,19,10.158546128301296,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1651,False,"{'a': 0.1, 'e': 0.1916995357384587}",30,2,-83.75928451016128,"{0: 23, 1: 1, 2: 1, 3: 1, 4: 2}",1
1652,False,"{'a': 0.1, 'e': 0.19150783620272022}",25,10,16.687533683260675,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1653,False,"{'a': 0.1, 'e': 0.1913163283665175}",20,9,23.666612449911373,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1654,False,"{'a': 0.1, 'e': 0.19112501203815097}",20,13,15.673460981923043,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1655,False,"{'a': 0.1, 'e': 0.1909338870261128}",25,7,12.421276392159104,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1656,False,"{'a': 0.1, 'e': 0.19074295313908668}",20,13,7.504112033141718,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'a': 0.1, 'e': 0.1905522101859476}",30,19,-3.1971785622553712,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1658,False,"{'a': 0.1, 'e': 0.19036165797576166}",35,21,22.630815946077277,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1659,False,"{'a': 0.1, 'e': 0.1901712963177859}",20,2,7.768189471801589,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1660,False,"{'a': 0.1, 'e': 0.1899811250214681}",30,6,-84.17974290882707,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 2}",1
1661,False,"{'a': 0.1, 'e': 0.18979114389644663}",20,6,22.852088740081843,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1662,False,"{'a': 0.1, 'e': 0.1896013527525502}",20,0,20.65037650553157,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
1663,False,"{'a': 0.1, 'e': 0.18941175139979763}",20,13,12.142711947935437,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1664,False,"{'a': 0.1, 'e': 0.18922233964839782}",30,20,18.190494495094576,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1665,False,"{'a': 0.1, 'e': 0.18903311730874942}",30,13,29.14407486212802,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1666,False,"{'a': 0.1, 'e': 0.18884408419144066}",20,7,19.29439833492539,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1667,False,"{'a': 0.1, 'e': 0.1886552401072492}",25,9,21.539418503888452,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1668,False,"{'a': 0.1, 'e': 0.18846658486714196}",25,7,23.00933358580421,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1669,False,"{'a': 0.1, 'e': 0.1882781182822748}",20,16,8.983596243986526,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1670,False,"{'a': 0.1, 'e': 0.18808984016399252}",20,12,-7.869980246460743,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1671,False,"{'a': 0.1, 'e': 0.18790175032382853}",20,4,10.366395640961205,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1672,False,"{'a': 0.1, 'e': 0.1877138485735047}",25,7,16.375351097816097,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'a': 0.1, 'e': 0.1875261347249312}",30,4,18.521401663601974,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 0}",1
1674,False,"{'a': 0.1, 'e': 0.1873386085902063}",20,11,-6.6895504845054035,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1675,False,"{'a': 0.1, 'e': 0.18715126998161608}",20,8,8.593797958514745,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1676,False,"{'a': 0.1, 'e': 0.18696411871163446}",25,2,19.765884301540435,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
1677,False,"{'a': 0.1, 'e': 0.18677715459292282}",30,22,15.11357539880634,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1678,False,"{'a': 0.1, 'e': 0.1865903774383299}",35,21,17.024231163719765,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1679,False,"{'a': 0.1, 'e': 0.18640378706089158}",20,7,16.85699658178065,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'a': 0.1, 'e': 0.1862173832738307}",25,13,-73.96998571000418,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 1}",1
1681,False,"{'a': 0.1, 'e': 0.18603116589055688}",25,18,-9.557944131079463,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1682,False,"{'a': 0.1, 'e': 0.18584513472466632}",20,0,-7.058170235322805,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1683,False,"{'a': 0.1, 'e': 0.18565928958994166}",25,19,11.68667860374099,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1684,False,"{'a': 0.1, 'e': 0.18547363030035172}",20,6,27.32810313253923,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1685,False,"{'a': 0.1, 'e': 0.18528815667005136}",30,3,25.332664408337852,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
1686,False,"{'a': 0.1, 'e': 0.1851028685133813}",20,4,13.128671472567607,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1687,False,"{'a': 0.1, 'e': 0.18491776564486792}",20,16,8.423612616044814,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1688,False,"{'a': 0.1, 'e': 0.18473284787922306}",25,11,13.6832651014706,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1689,False,"{'a': 0.1, 'e': 0.18454811503134383}",25,0,20.93458157680884,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1690,False,"{'a': 0.1, 'e': 0.18436356691631248}",20,0,25.172526071506752,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1691,False,"{'a': 0.1, 'e': 0.18417920334939616}",25,4,-32.18038303634818,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 1}",1
1692,False,"{'a': 0.1, 'e': 0.18399502414604677}",30,9,21.034825180487296,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
1693,False,"{'a': 0.1, 'e': 0.18381102912190073}",20,13,13.505389122309236,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1694,False,"{'a': 0.1, 'e': 0.18362721809277882}",20,3,-0.31292759060468645,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
1695,False,"{'a': 0.1, 'e': 0.18344359087468604}",30,18,1.7425881447231548,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1696,False,"{'a': 0.1, 'e': 0.18326014728381135}",25,10,24.605486534996075,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1697,False,"{'a': 0.1, 'e': 0.18307688713652753}",25,0,-35.453400719938394,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1698,False,"{'a': 0.1, 'e': 0.182893810249391}",20,16,7.877093859092467,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1699,False,"{'a': 0.1, 'e': 0.1827109164391416}",20,14,13.504444656694945,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1700,False,"{'a': 0.1, 'e': 0.18252820552270246}",30,5,36.75884579164373,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1701,False,"{'a': 0.1, 'e': 0.18234567731717977}",25,14,16.373504505661778,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1702,False,"{'a': 0.1, 'e': 0.1821633316398626}",20,6,24.224118552604267,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1703,False,"{'a': 0.1, 'e': 0.18198116830822272}",30,16,22.1594299791989,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1704,False,"{'a': 0.1, 'e': 0.1817991871399145}",35,23,8.653669269798305,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1705,False,"{'a': 0.1, 'e': 0.18161738795277457}",30,9,-4.842669748406193,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 0}",1
1706,False,"{'a': 0.1, 'e': 0.1814357705648218}",25,11,8.35524943358873,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1707,False,"{'a': 0.1, 'e': 0.18125433479425698}",20,2,-22.26255062784867,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1708,False,"{'a': 0.1, 'e': 0.18107308045946272}",25,2,32.62674617984633,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1709,False,"{'a': 0.1, 'e': 0.18089200737900324}",25,9,-37.542032643434375,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
1710,False,"{'a': 0.1, 'e': 0.18071111537162424}",20,11,-3.89368202741184,"{0: 6, 1: 3, 2: 0, 3: 0, 4: 0}",1
1711,False,"{'a': 0.1, 'e': 0.1805304042562526}",20,5,16.452279840173784,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1712,False,"{'a': 0.1, 'e': 0.18034987385199636}",25,19,16.06598448916339,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1713,False,"{'a': 0.1, 'e': 0.18016952397814437}",30,24,11.342033314733234,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1714,False,"{'a': 0.1, 'e': 0.17998935445416622}",20,4,11.092653372556423,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1715,False,"{'a': 0.1, 'e': 0.17980936509971204}",20,10,17.790223355961807,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1716,False,"{'a': 0.1, 'e': 0.17962955573461234}",20,14,-3.6789564088074505,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
1717,False,"{'a': 0.1, 'e': 0.17944992617887773}",20,0,4.019565114812806,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1718,False,"{'a': 0.1, 'e': 0.17927047625269885}",30,13,30.94600719651052,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1719,False,"{'a': 0.1, 'e': 0.17909120577644616}",20,10,-34.081583688526386,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
1720,False,"{'a': 0.1, 'e': 0.17891211457066972}",20,13,12.495160664405965,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1721,False,"{'a': 0.1, 'e': 0.17873320245609906}",20,2,6.268508721291518,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
1722,False,"{'a': 0.1, 'e': 0.17855446925364296}",20,10,19.073002498899,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1723,False,"{'a': 0.1, 'e': 0.17837591478438933}",25,20,6.793663362423306,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1724,False,"{'a': 0.1, 'e': 0.17819753886960493}",20,12,14.312880915271332,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1725,False,"{'a': 0.1, 'e': 0.17801934133073533}",20,15,9.547958877917814,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1726,False,"{'a': 0.1, 'e': 0.17784132198940458}",20,10,6.468279792589293,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1727,False,"{'a': 0.1, 'e': 0.1776634806674152}",25,7,18.6480931702214,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1728,False,"{'a': 0.1, 'e': 0.17748581718674777}",25,9,16.35110124478044,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1729,False,"{'a': 0.1, 'e': 0.17730833136956103}",20,11,3.706638045249142,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1730,False,"{'a': 0.1, 'e': 0.17713102303819148}",20,10,-2.6922062429742404,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1731,False,"{'a': 0.1, 'e': 0.1769538920151533}",20,9,19.970161178441074,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1732,False,"{'a': 0.1, 'e': 0.17677693812313813}",30,21,4.803961855432785,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
1733,False,"{'a': 0.1, 'e': 0.17660016118501498}",25,9,19.76764974309635,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1734,False,"{'a': 0.1, 'e': 0.17642356102382997}",20,16,7.146088446115515,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1735,False,"{'a': 0.1, 'e': 0.17624713746280615}",20,12,5.292110095732337,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1736,False,"{'a': 0.1, 'e': 0.17607089032534334}",30,20,-2.3392842677342918,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1737,False,"{'a': 0.1, 'e': 0.175894819435018}",25,7,30.7084347169457,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1738,False,"{'a': 0.1, 'e': 0.17571892461558297}",30,12,29.770491268423005,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1739,False,"{'a': 0.1, 'e': 0.1755432056909674}",25,9,13.33986013480714,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1740,False,"{'a': 0.1, 'e': 0.17536766248527644}",30,19,-13.985957851762752,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1741,False,"{'a': 0.1, 'e': 0.17519229482279117}",30,12,25.861070668294648,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1742,False,"{'a': 0.1, 'e': 0.17501710252796837}",25,13,22.058000438551897,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1743,False,"{'a': 0.1, 'e': 0.1748420854254404}",20,12,13.029760006344697,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1744,False,"{'a': 0.1, 'e': 0.17466724334001496}",20,12,15.848191335389073,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1745,False,"{'a': 0.1, 'e': 0.17449257609667496}",25,18,14.895236803752532,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1746,False,"{'a': 0.1, 'e': 0.1743180835205783}",25,15,-16.02033326644643,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1747,False,"{'a': 0.1, 'e': 0.1741437654370577}",25,14,23.37380343727677,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 0.1, 'e': 0.17396962167162064}",25,11,26.688527866956896,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1749,False,"{'a': 0.1, 'e': 0.173795652049949}",30,11,-16.653179579048658,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
1750,False,"{'a': 0.1, 'e': 0.17362185639789907}",25,9,26.672976695797054,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1751,False,"{'a': 0.1, 'e': 0.17344823454150116}",30,13,27.898457338980744,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.1, 'e': 0.17327478630695967}",20,2,26.774034503961154,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1753,False,"{'a': 0.1, 'e': 0.1731015115206527}",25,13,20.907292263134156,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1754,False,"{'a': 0.1, 'e': 0.17292841000913206}",20,6,23.55795499790915,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1755,False,"{'a': 0.1, 'e': 0.17275548159912293}",30,14,-41.19504324043043,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
1756,False,"{'a': 0.1, 'e': 0.17258272611752382}",20,13,4.053118422499231,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1757,False,"{'a': 0.1, 'e': 0.17241014339140628}",25,13,19.398870420741126,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1758,False,"{'a': 0.1, 'e': 0.1722377332480149}",30,18,20.661054163400205,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1759,False,"{'a': 0.1, 'e': 0.17206549551476688}",20,14,-1.9628853783575835,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1760,False,"{'a': 0.1, 'e': 0.1718934300192521}",30,3,-10.362818569010456,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 1}",1
1761,False,"{'a': 0.1, 'e': 0.17172153658923286}",20,8,21.09368453105694,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
